Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
43.000000,0.593640,-0.295940,0.956421,0.606250,-0.200410,0.839391,0.803340,-0.178900,0.478681,0.732870,-0.183380,0.096501,0.866700,-0.161580,0.044271,0.597840,-0.389930,0.847971,0.539970,-0.366060,0.446211,0.413720,-0.326760,0.083831,0.538800,-0.343280,0.005521
44.000000,0.602980,-0.295440,0.955281,0.616430,-0.199890,0.838321,0.815450,-0.179380,0.479001,0.760180,-0.182820,0.094071,0.896290,-0.161110,0.047871,0.606520,-0.389340,0.846691,0.542870,-0.366280,0.446181,0.414100,-0.326800,0.084701,0.538770,-0.343370,0.005301
45.000000,0.612350,-0.294920,0.954021,0.626690,-0.199390,0.837101,0.827410,-0.179880,0.479091,0.787340,-0.182290,0.092081,0.925500,-0.160790,0.051941,0.615240,-0.388760,0.845291,0.545930,-0.366470,0.446091,0.414510,-0.326840,0.085551,0.538750,-0.343460,0.005071
46.000000,0.621740,-0.294380,0.952621,0.637020,-0.198910,0.835731,0.839230,-0.180410,0.478971,0.814270,-0.181800,0.090541,0.954240,-0.160620,0.056451,0.624020,-0.388190,0.843771,0.549170,-0.366630,0.445921,0.414960,-0.326850,0.086391,0.538720,-0.343540,0.004831
47.000000,0.631150,-0.293830,0.951101,0.647440,-0.198450,0.834231,0.850930,-0.180930,0.478631,0.840890,-0.181370,0.089451,0.982430,-0.160610,0.061361,0.632850,-0.387620,0.842121,0.552590,-0.366750,0.445671,0.415450,-0.326840,0.087231,0.538680,-0.343620,0.004581
48.000000,0.640600,-0.293270,0.949461,0.657930,-0.198020,0.832611,0.862510,-0.181450,0.478081,0.867100,-0.181020,0.088791,1.009990,-0.160760,0.066611,0.641740,-0.387060,0.840361,0.556230,-0.366820,0.445331,0.415970,-0.326810,0.088061,0.538650,-0.343700,0.004321
49.000000,0.650090,-0.292700,0.947721,0.668500,-0.197610,0.830891,0.873990,-0.181940,0.477321,0.892820,-0.180790,0.088551,1.036830,-0.161070,0.072131,0.650690,-0.386520,0.838481,0.560090,-0.366840,0.444901,0.416550,-0.326750,0.088891,0.538610,-0.343760,0.004051
50.000000,0.659610,-0.292140,0.945881,0.679130,-0.197240,0.829081,0.885380,-0.182390,0.476371,0.917960,-0.180690,0.088691,1.062860,-0.161560,0.077851,0.659700,-0.385990,0.836501,0.564190,-0.366810,0.444371,0.417170,-0.326670,0.089731,0.538570,-0.343820,0.003761
51.000000,0.669180,-0.291590,0.943941,0.689820,-0.196880,0.827181,0.896690,-0.182790,0.475251,0.942420,-0.180750,0.089151,1.088010,-0.162230,0.083651,0.668760,-0.385470,0.834421,0.568550,-0.366720,0.443751,0.417850,-0.326570,0.090591,0.538530,-0.343870,0.003471
52.000000,0.678790,-0.291060,0.941921,0.700570,-0.196550,0.825211,0.907960,-0.183130,0.473991,0.966120,-0.180970,0.089891,1.112200,-0.163090,0.089441,0.677880,-0.384960,0.832261,0.573190,-0.366590,0.443021,0.418580,-0.326460,0.091471,0.538490,-0.343920,0.003171
53.000000,0.688440,-0.290540,0.939831,0.711360,-0.196240,0.823191,0.919190,-0.183420,0.472621,0.988970,-0.181370,0.090831,1.135350,-0.164160,0.095081,0.687070,-0.384450,0.830031,0.578110,-0.366420,0.442191,0.419390,-0.326350,0.092381,0.538450,-0.343960,0.002861
54.000000,0.698150,-0.290030,0.937671,0.722190,-0.195940,0.821121,0.930420,-0.183660,0.471181,1.010880,-0.181940,0.091891,1.157400,-0.165430,0.100471,0.696320,-0.383950,0.827741,0.583340,-0.366210,0.441271,0.420260,-0.326240,0.093341,0.538410,-0.343990,0.002551
55.000000,0.707930,-0.289560,0.935461,0.733060,-0.195660,0.819031,0.941670,-0.183860,0.469711,1.031770,-0.182700,0.092991,1.178300,-0.166920,0.105461,0.705640,-0.383460,0.825401,0.588870,-0.365980,0.440261,0.421220,-0.326140,0.094361,0.538370,-0.344020,0.002231
56.000000,0.717770,-0.289100,0.933221,0.743960,-0.195380,0.816921,0.952970,-0.184050,0.468241,1.051560,-0.183650,0.094021,1.197980,-0.168630,0.109951,0.715040,-0.382970,0.823031,0.594730,-0.365730,0.439161,0.422270,-0.326070,0.095461,0.538330,-0.344050,0.001911
57.000000,0.727680,-0.288680,0.930941,0.754900,-0.195120,0.814821,0.964330,-0.184250,0.466801,1.070180,-0.184780,0.094901,1.216420,-0.170560,0.113821,0.724510,-0.382470,0.820631,0.600920,-0.365480,0.437981,0.423410,-0.326030,0.096641,0.538280,-0.344080,0.001581
58.000000,0.737680,-0.288280,0.928661,0.765870,-0.194850,0.812731,0.975790,-0.184490,0.465431,1.087580,-0.186080,0.095541,1.233580,-0.172710,0.116941,0.734070,-0.381980,0.818231,0.607460,-0.365230,0.436711,0.424680,-0.326040,0.097921,0.538220,-0.344110,0.001261
59.000000,0.747770,-0.287900,0.926371,0.776890,-0.194570,0.810671,0.987360,-0.184800,0.464141,1.103720,-0.187530,0.095841,1.249450,-0.175070,0.119241,0.743730,-0.381480,0.815811,0.614360,-0.365000,0.435371,0.426080,-0.326100,0.099321,0.538150,-0.344130,0.000931
60.000000,0.757960,-0.287540,0.924101,0.787950,-0.194280,0.808661,0.999030,-0.185220,0.462941,1.118580,-0.189100,0.095761,1.264040,-0.177630,0.120621,0.753510,-0.380960,0.813411,0.621650,-0.364780,0.433941,0.427640,-0.326210,0.100861,0.538060,-0.344160,0.000601
61.000000,0.768260,-0.287190,0.921851,0.799060,-0.193960,0.806711,1.010810,-0.185750,0.461841,1.132170,-0.190770,0.095231,1.277350,-0.180360,0.121031,0.763400,-0.380420,0.811011,0.629330,-0.364610,0.432421,0.429390,-0.326390,0.102551,0.537960,-0.344170,0.000271
62.000000,0.778680,-0.286860,0.919641,0.810230,-0.193600,0.804831,1.022670,-0.186430,0.460831,1.144500,-0.192510,0.094251,1.289420,-0.183260,0.120421,0.773430,-0.379860,0.808651,0.637430,-0.364480,0.430801,0.431360,-0.326620,0.104401,0.537850,-0.344180,-0.000039
63.000000,0.789210,-0.286510,0.917481,0.821460,-0.193190,0.803031,1.034600,-0.187250,0.459891,1.155630,-0.194280,0.092811,1.300280,-0.186260,0.118781,0.783590,-0.379250,0.806311,0.645980,-0.364400,0.429071,0.433590,-0.326910,0.106431,0.537710,-0.344170,-0.000319
64.000000,0.799870,-0.286160,0.915391,0.832760,-0.192730,0.801321,1.046570,-0.188230,0.459021,1.165610,-0.196060,0.090941,1.310000,-0.189350,0.116121,0.793900,-0.378590,0.804011,0.654990,-0.364390,0.427241,0.436130,-0.327260,0.108661,0.537550,-0.344140,-0.000549
65.000000,0.810640,-0.285790,0.913371,0.844120,-0.192200,0.799711,1.058540,-0.189340,0.458191,1.174500,-0.197820,0.088691,1.318650,-0.192460,0.112501,0.804340,-0.377870,0.801771,0.664500,-0.364470,0.425291,0.439030,-0.327650,0.111081,0.537370,-0.344090,-0.000709
66.000000,0.821520,-0.285390,0.911451,0.855530,-0.191600,0.798191,1.070490,-0.190560,0.457381,1.182410,-0.199550,0.086131,1.326310,-0.195540,0.108001,0.814930,-0.377100,0.799601,0.674520,-0.364630,0.423211,0.442340,-0.328100,0.113721,0.537200,-0.344020,-0.000769
67.000000,0.832500,-0.284970,0.909621,0.866990,-0.190930,0.796781,1.082390,-0.191860,0.456571,1.189430,-0.201200,0.083371,1.333080,-0.198530,0.102731,0.825650,-0.376270,0.797521,0.685090,-0.364890,0.421001,0.446100,-0.328600,0.116571,0.537040,-0.343940,-0.000679
68.000000,0.843550,-0.284510,0.907911,0.878470,-0.190190,0.795481,1.094210,-0.193200,0.455771,1.195690,-0.202760,0.080491,1.339070,-0.201360,0.096841,0.836480,-0.375380,0.795541,0.696240,-0.365260,0.418671,0.450390,-0.329150,0.119631,0.536930,-0.343830,-0.000419
69.000000,0.854640,-0.284040,0.906331,0.889920,-0.189380,0.794301,1.105920,-0.194570,0.454971,1.201300,-0.204200,0.077621,1.344380,-0.203990,0.090491,0.847410,-0.374450,0.793671,0.707980,-0.365720,0.416211,0.455230,-0.329740,0.122921,0.536900,-0.343720,0.000061
70.000000,0.865760,-0.283540,0.904871,0.901330,-0.188510,0.793241,1.117520,-0.195910,0.454201,1.206370,-0.205500,0.074841,1.349100,-0.206350,0.083861,0.858410,-0.373490,0.791941,0.720330,-0.366280,0.413631,0.460700,-0.330370,0.126431,0.537000,-0.343610,0.000801
71.000000,0.876880,-0.283040,0.903561,0.912670,-0.187590,0.792311,1.128980,-0.197210,0.453491,1.211000,-0.206630,0.072231,1.353330,-0.208420,0.077101,0.869460,-0.372490,0.790341,0.733320,-0.366920,0.410931,0.466820,-0.331040,0.130171,0.537310,-0.343510,0.001831
72.000000,0.887960,-0.282540,0.902381,0.923900,-0.186630,0.791521,1.140290,-0.198430,0.452861,1.215230,-0.207570,0.069871,1.357130,-0.210180,0.070361,0.880530,-0.371490,0.788881,0.746940,-0.367640,0.408121,0.473640,-0.331740,0.134141,0.537900,-0.343440,0.003191
73.000000,0.898990,-0.282040,0.901351,0.935020,-0.185650,0.790871,1.151470,-0.199550,0.452341,1.219090,-0.208320,0.067781,1.360530,-0.211640,0.063761,0.891590,-0.370480,0.787561,0.761180,-0.368400,0.405231,0.481190,-0.332460,0.138321,0.538860,-0.343410,0.004891
74.000000,0.909950,-0.281560,0.900461,0.946010,-0.184650,0.790371,1.162500,-0.200540,0.451961,1.222600,-0.208870,0.065961,1.363570,-0.212820,0.057411,0.902640,-0.369480,0.786361,0.776040,-0.369200,0.402261,0.489500,-0.333190,0.142701,0.540300,-0.343440,0.006941
75.000000,0.920810,-0.281110,0.899711,0.956870,-0.183660,0.790021,1.173390,-0.201390,0.451711,1.225750,-0.209250,0.064431,1.366260,-0.213730,0.051401,0.913640,-0.368510,0.785281,0.791490,-0.369990,0.399231,0.498580,-0.333930,0.147271,0.542300,-0.343540,0.009341
76.000000,0.931580,-0.280680,0.899091,0.967600,-0.182690,0.789811,1.184110,-0.202070,0.451581,1.228560,-0.209470,0.063151,1.368620,-0.214410,0.045781,0.924610,-0.367580,0.784321,0.807470,-0.370750,0.396191,0.508440,-0.334660,0.152011,0.544970,-0.343710,0.012091
77.000000,0.942240,-0.280290,0.898601,0.978210,-0.181750,0.789761,1.194660,-0.202590,0.451531,1.231060,-0.209570,0.062101,1.370680,-0.214890,0.040601,0.935520,-0.366680,0.783471,0.823940,-0.371480,0.393171,0.519080,-0.335370,0.156881,0.548430,-0.343960,0.015161
78.000000,0.952790,-0.279940,0.898241,0.988700,-0.180840,0.789871,1.204980,-0.202920,0.451521,1.233300,-0.209580,0.061231,1.372450,-0.215190,0.035891,0.946380,-0.365830,0.782721,0.840830,-0.372160,0.390211,0.530480,-0.336050,0.161841,0.552780,-0.344280,0.018561
79.000000,0.963240,-0.279610,0.898011,0.999090,-0.179970,0.790131,1.215020,-0.203090,0.451491,1.235310,-0.209520,0.060521,1.373950,-0.215350,0.031651,0.957190,-0.365010,0.782081,0.858080,-0.372780,0.387371,0.542630,-0.336700,0.166871,0.558140,-0.344680,0.022251
80.000000,0.973570,-0.279320,0.897901,1.009380,-0.179140,0.790551,1.224720,-0.203090,0.451401,1.237120,-0.209410,0.059931,1.375220,-0.215390,0.027891,0.967940,-0.364240,0.781551,0.875630,-0.373340,0.384711,0.555480,-0.337300,0.171921,0.564620,-0.345160,0.026191
81.000000,0.983810,-0.279060,0.897931,1.019580,-0.178350,0.791121,1.234030,-0.202950,0.451211,1.238750,-0.209290,0.059411,1.376240,-0.215340,0.024631,0.978620,-0.363510,0.781151,0.893410,-0.373840,0.382281,0.569020,-0.337880,0.176961,0.572360,-0.345700,0.030351
